age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41,Self-emp-not-inc,229148.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,60.0,Jamaica,<=50K
58,State-gov,139736.0,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0.0,1741.0,40.0,United-States,<=50K
49,Private,174426.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
36,Private,89625.0,10th,6.0,Separated,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
,Private,229636.0,Assoc-acdm,12.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5013.0,0.0,60.0,United-States,<=50K
20,Private,225811.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,23.0,United-States,
34,Private,102858.0,HS-grad,,Separated,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
34,State-gov,227931.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,,0.0,38.0,United-States,<=50K
47,Private,102318.0,HS-grad,9.0,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
43,Private,257028.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Husband,Black,Male,,0.0,40.0,,<=50K
52,Self-emp-not-inc,189216.0,,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,65.0,,<=50K
24,Private,102258.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35,Private,129573.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,45.0,United-States,
33,Private,345360.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
37,Local-gov,126569.0,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
32,Private,269182.0,Some-college,10.0,Separated,Tech-support,Unmarried,Black,Female,3887.0,0.0,40.0,United-States,<=50K
36,Private,,,9.0,Divorced,Sales,,Black,Female,,0.0,25.0,United-States,<=50K
20,Self-emp-inc,465725.0,HS-grad,9.0,,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
50,Private,88926.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,,,5178.0,0.0,40.0,United-States,>50K
29,Self-emp-not-inc,212895.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,48.0,United-States,<=50K
35,Private,183892.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
55,Private,314592.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32,Private,131379.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,128258.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,24.0,United-States,<=50K
40,State-gov,55294.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,,>50K
20,Self-emp-not-inc,428299.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,378546.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
33,State-gov,220066.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,,Female,0.0,0.0,48.0,United-States,>50K
38,Private,200352.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28,,184831.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20,Private,139989.0,Some-college,10.0,Never-married,Adm-clerical,,Black,Male,0.0,0.0,,United-States,<=50K
18,Private,179020.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,48.0,United-States,<=50K
43,Private,157473.0,,9.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,48.0,United-States,>50K
65,Federal-gov,44807.0,,10.0,,,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
41,Private,139126.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
65,Private,172906.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,,0.0,0.0,,United-States,
25,Private,389456.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
23,Private,231929.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23,State-gov,120172.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Male,,0.0,48.0,United-States,<=50K
,State-gov,173273.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
21,,132247.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
50,Private,189183.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32,,52647.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
,Private,163776.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,60.0,United-States,>50K
24,Self-emp-not-inc,204209.0,Some-college,10.0,,Farming-fishing,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K
25,Private,19214.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,,0.0,40.0,,<=50K
51,Self-emp-not-inc,61127.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,>50K
,Private,177398.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,64.0,United-States,<=50K
35,Private,151322.0,,13.0,Married-civ-spouse,Exec-managerial,,White,,15024.0,0.0,55.0,United-States,>50K
40,Private,,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1408.0,48.0,United-States,
60,Private,772919.0,Bachelors,13.0,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,25.0,United-States,<=50K
53,Private,177727.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
31,Private,561334.0,HS-grad,,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
37,Private,133328.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
35,Private,171968.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,0.0,0.0,40.0,United-States,<=50K
,Private,289405.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,1602.0,,United-States,<=50K
20,Private,172232.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,,Male,0.0,0.0,48.0,United-States,<=50K
42,Private,56483.0,Assoc-acdm,12.0,Divorced,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States,<=50K
61,Local-gov,202384.0,,13.0,,Prof-specialty,Wife,White,,0.0,0.0,30.0,United-States,<=50K
54,Private,306985.0,,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
32,Private,34104.0,HS-grad,9.0,,,Husband,White,Male,3103.0,0.0,,,>50K
41,Local-gov,66118.0,,10.0,,Transport-moving,Wife,White,Female,0.0,0.0,25.0,United-States,<=50K
,Local-gov,379940.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
29,,162298.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,>50K
29,Self-emp-not-inc,267661.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,,Male,0.0,,70.0,United-States,<=50K
39,Private,102953.0,,13.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,55.0,United-States,>50K
,State-gov,173780.0,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
20,Private,334105.0,Some-college,10.0,Never-married,Other-service,,White,Female,0.0,0.0,10.0,United-States,<=50K
20,Private,231286.0,Some-college,10.0,,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,15.0,United-States,<=50K
28,Self-emp-inc,31717.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
35,Private,46385.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,,90.0,United-States,>50K
19,Private,266635.0,HS-grad,9.0,Never-married,,Own-child,,Male,0.0,0.0,30.0,,<=50K
36,,240810.0,12th,8.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28,Private,93235.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25,Private,212800.0,Some-college,10.0,Never-married,,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
55,State-gov,256984.0,Some-college,10.0,Married-civ-spouse,,Husband,Black,Male,,,40.0,United-States,<=50K
90,Private,313749.0,Bachelors,,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
30,Private,172748.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
59,Self-emp-not-inc,170411.0,7th-8th,4.0,,Transport-moving,Husband,White,,,0.0,40.0,United-States,
20,,107801.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Female,0.0,,18.0,United-States,<=50K
50,Private,194397.0,Bachelors,,Divorced,Exec-managerial,Not-in-family,White,Female,,0.0,40.0,,<=50K
45,Self-emp-not-inc,319122.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,14084.0,0.0,45.0,United-States,>50K
,Private,172046.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
45,Private,242552.0,Some-college,10.0,Never-married,Sales,Not-in-family,,Male,0.0,0.0,40.0,United-States,<=50K
57,Private,145189.0,Some-college,10.0,Never-married,,,White,Female,0.0,0.0,40.0,United-States,<=50K
72,Private,132753.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,15.0,,
35,Private,77820.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
50,Federal-gov,172046.0,Some-college,10.0,,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
21,Private,416103.0,HS-grad,,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Private,176244.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,,Mexico,<=50K
50,Private,421132.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,,40.0,United-States,<=50K
,Private,275110.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,80.0,United-States,>50K
45,,159816.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,,,>50K
42,,248094.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1740.0,43.0,,<=50K
20,Private,112387.0,10th,6.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Local-gov,32587.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,Amer-Indian-Eskimo,Male,0.0,0.0,,United-States,<=50K
32,Local-gov,235109.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
,Private,,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,60.0,United-States,>50K
35,Private,107302.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,40.0,India,<=50K
,Private,209472.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
42,Self-emp-inc,557349.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
,Private,,12th,8.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
,Self-emp-not-inc,30800.0,10th,6.0,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,,0.0,0.0,,,<=50K
32,Private,252257.0,Assoc-acdm,,Never-married,Adm-clerical,Not-in-family,White,Female,,,45.0,United-States,<=50K
33,,204780.0,Some-college,,,Adm-clerical,Wife,White,Female,,0.0,40.0,United-States,>50K
,Private,469697.0,Some-college,10.0,,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28,Private,173110.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25,Private,74883.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,,,1092.0,40.0,Philippines,<=50K
27,Private,72208.0,Some-college,10.0,,Adm-clerical,Own-child,Black,Male,0.0,0.0,,United-States,<=50K
28,Local-gov,211920.0,,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,155657.0,7th-8th,4.0,Divorced,Machine-op-inspct,,White,Female,0.0,0.0,20.0,Yugoslavia,<=50K
27,Private,330466.0,Bachelors,13.0,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
38,Self-emp-not-inc,77820.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,,0.0,40.0,,>50K
27,Private,209472.0,Bachelors,,,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
36,Private,175643.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,,<=50K
57,Private,,,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Italy,<=50K
38,,349198.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,,0.0,21.0,United-States,>50K
49,Private,225456.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32,,167531.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,15024.0,0.0,50.0,United-States,>50K
41,Private,,,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Private,118710.0,HS-grad,,Never-married,Handlers-cleaners,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
35,Private,108293.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,2205.0,40.0,United-States,<=50K
64,Private,253759.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,,,United-States,<=50K
35,Private,252897.0,Assoc-acdm,12.0,Never-married,,Not-in-family,White,Female,,0.0,,United-States,>50K
59,Self-emp-not-inc,182142.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43,,345969.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,50.0,United-States,>50K
,Private,119562.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3942.0,,40.0,United-States,
20,Private,163665.0,Assoc-acdm,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
20,,82777.0,,9.0,Married-civ-spouse,Sales,Own-child,White,,0.0,0.0,,United-States,<=50K
29,State-gov,133846.0,Some-college,,Never-married,,,White,Female,0.0,0.0,40.0,United-States,<=50K
47,Private,332727.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,,>50K
27,Private,125791.0,Bachelors,13.0,,Prof-specialty,Other-relative,White,Female,0.0,0.0,15.0,United-States,<=50K
36,Self-emp-not-inc,151322.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,45.0,United-States,>50K
47,,177533.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,,<=50K
39,Federal-gov,33289.0,HS-grad,,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,60.0,,<=50K
,Private,617898.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,
50,Private,55527.0,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,,Male,0.0,0.0,45.0,United-States,<=50K
46,,186256.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,55.0,United-States,>50K
34,Private,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,,United-States,>50K
58,Private,102791.0,,9.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
55,Self-emp-inc,298449.0,Bachelors,,Married-civ-spouse,Exec-managerial,,White,Male,0.0,2415.0,50.0,United-States,>50K
59,Federal-gov,98984.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
36,Private,272944.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
39,Local-gov,139364.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,>50K
39,Private,148485.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,50.0,United-States,<=50K
23,Local-gov,210029.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,,0.0,0.0,20.0,United-States,<=50K
44,Self-emp-inc,168845.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,60.0,United-States,<=50K
38,Private,110713.0,,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,,>50K
26,Private,245029.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
40,,,,3.0,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,8.0,Guatemala,<=50K
65,Private,212562.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
35,Private,341102.0,9th,5.0,,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,,<=50K
60,Private,156774.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
38,Private,,Assoc-acdm,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
25,Private,234665.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
49,Private,123713.0,Bachelors,13.0,Divorced,Exec-managerial,,White,,0.0,,45.0,United-States,<=50K
48,Self-emp-not-inc,324173.0,Assoc-voc,11.0,,Exec-managerial,Not-in-family,White,Female,0.0,,,United-States,<=50K
43,Self-emp-not-inc,241895.0,Bachelors,,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K
36,Private,248445.0,HS-grad,9.0,Separated,Transport-moving,Other-relative,White,Male,0.0,0.0,60.0,Mexico,<=50K
42,Private,107563.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
34,Private,27409.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,50.0,,<=50K
54,Private,28683.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,3464.0,0.0,40.0,United-States,<=50K
47,Private,93449.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,Japan,<=50K
42,Local-gov,266135.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,,United-States,
68,Private,339168.0,,13.0,,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States,
37,Private,203828.0,9th,5.0,Married-civ-spouse,Transport-moving,,White,,0.0,0.0,,United-States,<=50K
37,Private,124293.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,,50.0,United-States,<=50K
59,Private,147098.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,,0.0,40.0,,>50K
48,Private,299291.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,44.0,United-States,<=50K
61,Self-emp-not-inc,224981.0,10th,,Widowed,Craft-repair,Other-relative,White,Male,0.0,0.0,18.0,Mexico,<=50K
51,Private,134808.0,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,White,,0.0,0.0,40.0,United-States,<=50K
45,Private,105779.0,HS-grad,9.0,,Craft-repair,Husband,,Male,0.0,0.0,30.0,United-States,<=50K
63,Self-emp-not-inc,124015.0,Masters,14.0,Separated,Prof-specialty,Not-in-family,White,,0.0,,40.0,United-States,
42,Self-emp-inc,152071.0,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,60.0,Cuba,>50K
60,,160625.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,,47.0,,<=50K
37,,31023.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,,United-States,<=50K
,Private,217652.0,12th,8.0,Divorced,Machine-op-inspct,Own-child,,,0.0,0.0,40.0,United-States,<=50K
45,Private,256367.0,12th,8.0,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
43,Private,,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,,0.0,47.0,United-States,>50K
25,Private,255647.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,,,0.0,25.0,Mexico,<=50K
46,Private,174995.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,,Female,0.0,0.0,45.0,United-States,<=50K
62,Private,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
29,Local-gov,169544.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,48.0,United-States,<=50K
39,Private,98948.0,,12.0,Never-married,Sales,Not-in-family,,Female,0.0,,40.0,United-States,<=50K
23,Private,178207.0,Some-college,10.0,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,,United-States,<=50K
56,Private,274475.0,9th,5.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
28,Private,,HS-grad,9.0,,Craft-repair,,Asian-Pac-Islander,Male,,0.0,,China,<=50K
,Self-emp-inc,57233.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
